,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
40,3.0,1760.32,-0.281573,1.5708,3.26617,-0.160983,2.10012,2.07341,-0.505669,1.46502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,3.0,1288.86,1.16431,1.5708,0.686538,1.17746,1.30864,3.30418,1.16089,1.67982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,11.0,620.811,0.615706,1.5708,13.0141,0.619706,1.68325,0.988641,0.992319,1.47254,146.292,0.611723,1.57854,153.524,0.613548,1.57076,65.5501,0.620157,1.57658,5.0104,0.669812,1.65972,3.20835,1.01263,2.25107,0.85583,0.871016,1.36675,0.35415,-0.0118871,1.77174,0.472693,0.71108,0.80132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,6.0,1042.13,-0.96223,1.5708,0.135176,-0.469392,1.04189,0.944175,-1.08498,2.26627,7.2666,-0.466431,1.81699,1.87766,-0.599573,1.28385,0.488955,-1.00215,1.31725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,2.0,1222.6,-0.287914,1.5708,0.389996,-0.813955,2.02572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,4.0,1458.27,0.446678,1.5708,0.607938,-0.0665617,1.70336,0.635841,0.587903,2.16608,3.18734,0.267849,1.35942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,8.0,1136.55,-1.22495,1.5708,1.27328,-1.91185,1.26025,3.40206,-1.62086,1.3972,1.62135,-1.16978,1.89305,0.679796,-1.75303,1.31982,0.644252,-1.75699,2.13152,1.94154,-1.93267,1.8168,2.52203,-0.479632,1.8169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,6.0,1308.63,-0.440588,1.5708,3.9275,0.0578294,1.27098,3.01039,-0.478779,1.86317,1.58676,-0.127869,1.2997,0.444603,-0.505084,1.57072,0.259217,-0.908565,1.35429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,5.0,1060.16,0.480883,1.5708,0.296243,1.16425,1.85015,0.719319,-0.111506,1.18802,1.71692,0.174457,2.13046,2.66843,0.461859,1.63118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,10.0,1340.88,0.553943,1.5708,6.56988,-0.198439,1.45014,1.45972,-0.127508,1.29786,0.314136,0.449867,1.45113,0.821931,0.502453,0.87611,2.71157,0.430042,0.87152,2.03712,0.808397,2.21399,2.12896,0.552486,1.96312,1.34919,0.623755,1.63181,0.904832,-0.0482953,1.66151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,7.0,1142.08,-0.331643,1.5708,0.81155,-0.357631,1.07938,0.769428,-0.330509,2.11345,3.06176,-0.298877,1.99671,1.27709,-0.475715,2.15658,2.11697,-0.331058,2.31741,3.2169,-0.445235,0.89082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
