3,1037.2,-1.23282,1.52712,1.13994,-1.10889,1.15925,0.824651,-1.21362,1.16471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,1133.19,1.34196,-3.02392,0.314306,1.5582,-2.61001,1.79673,1.07419,-2.34767,1.02511,1.11026,-2.76953,1.02712,0.873524,2.87411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,1143.89,-0.415223,2.73955,1.52573,-0.662265,2.4379,3.22805,-0.328857,2.61788,1.11644,-0.0504077,2.75736,0.227469,-0.550288,2.59602,3.07984,-0.808359,3.05559,0.481085,-0.641505,3.03362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,753.767,-0.576823,1.64614,19.6322,-0.520766,1.56268,272.015,-0.570924,1.65218,217.396,-0.573877,1.64908,0.764936,-0.657325,0.918404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1346.65,-0.978261,-2.18039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,1055.74,-1.68933,1.81898,0.449048,-1.69797,1.7951,2.29676,-1.89468,2.55157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,1242.4,-0.790187,-1.17994,0.613674,-0.682842,-1.05409,0.990825,-1.35478,-1.24262,0.881622,-0.175014,-1.50067,1.09058,-0.99179,-1.75822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,1813.31,-0.211147,2.3178,0.412299,-0.944748,2.42839,0.848811,0.048448,2.71244,1.75382,-0.564083,2.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1722.11,0.391913,1.41882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1075.78,1.01047,1.07156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
