3,1043.26,0.627678,2.19249,0.545002,1.08247,2.8123,0.25201,0.552118,1.98693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,1075.09,0.879891,-0.975813,0.708191,0.502936,-0.607237,2.37351,0.548544,-0.616137,0.948309,1.47637,-1.34675,0.164133,1.63889,-1.36468,0.308318,1.50399,-0.535797,0.953417,1.1692,-0.779367,0.520593,1.01853,-0.661138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30,0.362071,-1.12486,-1.17417,449.114,-0.753225,-1.26188,252.369,-0.752228,-1.26495,65.5588,-0.748514,-1.25879,71.7847,-0.749783,-1.25676,8.00101,-0.849225,-1.39268,3.10437,-0.410258,-1.30787,1.90608,-1.09005,-1.68024,1.8683,-0.761611,-1.57643,94.0339,-0.753232,-1.26938,9.01423,-0.744291,-1.2394,19.3507,-0.738865,-1.24806,2.95632,-0.736211,-1.25837,10.0748,-0.735792,-1.2831,20.2627,-0.745396,-1.26036,42.6904,-0.745267,-1.26495,24.2224,-0.753361,-1.28498,6.56413,-0.751535,-1.27443,2.73752,-0.675012,-1.42083,1.17308,-0.685177,-1.34618,4.93799,-0.838733,-1.36203,7.79426,-0.843932,-1.34091,5.64275,-0.632315,-1.4141,1.84536,-0.566492,-1.25745,0.539279,-1.50441,-1.26031,0.815728,-1.42013,-1.44467,0.30241,-0.514294,-0.878172,108.713,-0.754554,-1.2657,14.7097,-0.7624,-1.27583,0.270266,-1.48362,-1.39856,
2,1527.33,1.09439,-1.84066,0.300796,1.0555,-2.17054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,1122.64,-1.42969,2.16892,0.301592,-0.882875,1.76401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,1162.04,-0.350475,-2.25104,0.780303,-0.28649,-1.53465,0.271935,-0.553777,-3.03146,0.795231,-0.466373,-2.09529,0.469374,0.0598028,-2.62556,0.252213,-0.66685,-1.57407,0.225407,-0.563604,-2.30061,0.620844,-0.47097,-1.9501,0.134378,-0.88282,-2.47774,0.106778,-0.124067,-1.63742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28,1019.07,0.0718806,-0.0888408,0.352733,-0.880045,-0.128,7.35446,0.0553907,-0.391779,12.0907,-0.0322387,-0.355935,3.34858,0.229899,-0.372605,2.6333,0.118655,-0.392651,0.124902,0.285714,-0.0682428,0.425633,0.33864,-0.713766,2.14053,0.728701,-0.28938,0.371108,0.0874167,-0.0486429,12.3058,-0.00249475,-0.388185,10.1993,-0.0296757,-0.340297,2.30229,0.0663329,-0.512642,1.37884,0.0634633,0.553802,0.153116,0.232115,0.0635531,0.453193,0.141483,0.528147,2.96355,-0.097092,-0.247339,0.506022,0.11887,-0.460813,0.608534,0.803892,-0.0970983,0.40662,0.756551,-0.0941309,0.197579,0.206783,-0.00620153,0.278171,-0.278903,-0.308912,0.590953,0.0924866,-0.371166,1.12766,-0.0658714,-0.418189,1.1184,0.35511,-0.773662,0.680444,0.368967,-0.619401,0.592015,0.138122,-0.263276,1.5734,-0.00140857,-0.255548,0,0,0,0,0,0,
12,1810.5,0.221899,1.28212,2.08504,-0.22726,1.62396,0.687176,-0.129049,1.53295,0.49495,0.937706,1.5572,1.42102,-0.301426,1.1233,1.63832,0.180274,1.69813,0.762637,0.128593,1.41437,0.478828,0.0315102,1.38533,0.370604,0.229983,0.956783,0.300474,0.679182,1.66916,0.164296,-0.219801,1.42846,0.264813,-0.0551805,1.18193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,1389.7,-0.352692,1.41965,0.889503,-0.944742,1.14281,0.139724,-0.824704,1.18016,0.370249,0.197061,1.39302,1.72547,-0.436342,1.292,0.140154,0.0629466,1.72792,0.55985,-1.03823,1.32516,0.207987,0.137211,1.19924,1.15163,-0.0363557,1.93678,0.498352,-0.0734604,1.76229,0.247327,-0.305631,1.35153,0.332191,-0.621861,1.70104,0.100436,-0.704756,1.46111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,1685.94,0.530919,-0.693204,0.169795,0.979028,-1.35278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,1460.52,-0.633786,0.348109,3.71118,-1.01424,0.404017,0.354625,-1.93018,0.385354,1.18745,-1.08132,0.397539,0.285384,-0.805871,-0.277484,0.109061,-0.547732,0.696464,0.122408,-1.14587,-0.106804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,1055.56,-0.470016,-2.79368,0.538558,-0.906473,-2.12814,0.426285,0.0838571,-2.77105,0.562706,-0.371844,2.76074,0.325969,-1.11264,-2.34004,0.367705,-0.899354,-3.03369,0.315196,-1.18195,-2.81977,0.357891,-1.19969,-2.99205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,1120.11,0.81136,1.29356,0.666403,1.77417,0.681061,0.378245,0.165707,1.12037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,1292.62,-0.845169,-0.465534,0.387862,-0.227386,-0.609317,0.379505,-1.11151,0.0855331,0.430036,-0.593154,-0.180556,0.232008,-0.669823,-0.962272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,1022.17,0.829233,2.29043,0.199587,1.08978,1.68802,0.475411,1.51487,2.32293,0.77753,0.559419,2.13133,0.740618,1.07048,2.09272,1.24573,0.530778,2.20328,1.88881,0.908117,2.76395,3.09183,0.539122,2.27751,1.56827,0.372853,1.9896,0.611808,0.568135,2.13219,0.54283,1.15505,1.63982,0.151498,1.30122,2.42509,0.885391,0.583226,2.96919,0.10248,0.993221,1.65967,0.603746,0.956446,2.20791,0.377563,1.06336,2.97545,0.250697,1.0957,2.25497,0.264749,1.22206,1.81302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,1199.28,0.0735989,-1.24822,1.94086,0.637954,-1.81335,0.602797,-0.709442,-1.43202,0.113038,0.392824,-0.55607,1.3501,0.132001,-0.650971,0.64518,-0.23931,-1.32031,0.470605,-0.218286,-1.69595,0.177423,-0.145702,-1.03666,1.81779,-0.0471225,-1.1987,0.200755,-0.0260246,-0.477361,0.134178,1.04301,-1.23203,0.4167,0.197237,-1.6766,0.415652,0.00290376,-1.41643,0.15113,0.409447,-1.15074,0.41718,-0.306174,-0.889898,0.223379,0.715232,-1.48377,0.121606,0.0128006,-1.88224,0.115941,0.00431398,-1.88018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,1216.03,0.195511,0.224526,1.76471,-0.161276,0.521322,0.154697,-0.409704,0.276204,0.906568,0.146267,-0.103897,0.964046,1.16227,0.252923,0.329183,0.26092,0.147807,0.189552,0.113534,0.746073,0.33217,0.438286,0.0824992,0.273186,0.145374,0.563769,0.382861,0.678075,-0.0255371,0.535541,0.0746688,-0.311251,0.313383,-0.639086,0.207683,0.126884,0.347806,-0.162247,0.558616,-0.484072,-0.0970944,0.619605,-0.383914,0.10967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,1030.79,0.319881,-0.659705,1.19957,0.961468,-0.374908,0.175923,0.514532,-1.39496,0.523751,-0.239514,-0.839837,0.826981,-0.40358,-0.472594,0.375047,-0.515221,-0.715732,0.550791,0.570984,-0.488713,0.279851,0.689164,-0.838932,0.248095,0.73514,-0.231436,0.614813,-0.139182,-0.137704,0.177455,0.0578701,-0.392819,0.320219,0.0416766,-1.39874,0.531143,-0.207428,-0.141891,0.336502,0.916828,-0.659521,0.614251,0.246589,-0.109481,0.16013,0.144007,-0.765997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,1254.73,-1.08007,0.534863,0.318875,-1.34412,0.237145,0.719231,-0.63428,0.681234,0.768028,-1.7181,0.161259,0.143285,-0.877115,0.441927,0.305843,-1.09229,1.21135,0.937691,-1.28023,0.991615,0.301435,-0.613611,0.404885,0.918816,-0.836361,0.531305,0.127492,-0.962504,0.86775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,1164.1,0.427672,-2.26155,0.200082,0.289672,-1.57576,0.557746,1.12113,-2.41683,1.35048,0.689358,-2.25161,0.163556,0.258555,-1.88589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,1311.58,-0.00935016,3.1197,0.107621,-0.0554646,2.5868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,1132.8,-0.808586,2.21831,0.273013,-1.15109,2.67595,0.288089,-0.497119,2.75714,0.156882,-1.34443,2.4664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,1276.84,-0.901753,-1.48908,0.167488,-1.79167,-1.46821,1.13124,-1.57117,-1.7535,1.2055,-1.21961,-0.754972,0.67186,-1.21151,-1.36836,0.985544,-1.25943,-0.840176,0.112876,-1.48461,-1.77164,0.755679,-0.274141,-1.14669,0.211049,-1.58201,-1.33298,0.280394,-1.0434,-1.4332,0.129594,-0.444252,-1.06848,0.184001,-0.900675,-1.5678,0.215114,-1.36946,-1.07656,0.606932,-0.415697,-1.06337,0.167928,-0.618276,-2.13938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,1301.73,-0.864452,1.33637,1.30608,-0.417433,1.56113,1.381,-0.234324,1.49604,0.120702,-1.35734,2.08333,0.692484,-1.0864,1.49077,0.302962,-0.326303,1.23205,0.501516,-0.196157,1.58399,0.32996,-1.10737,2.11049,0.227876,-0.935182,1.10112,0.149333,-1.50114,1.74814,1.98383,-0.686292,1.07385,0.431989,-0.859756,1.25285,0.142062,-0.57397,1.13954,0.217966,-0.912602,0.561683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,1260.07,-0.881568,-3.12191,0.495747,-0.270083,2.8112,0.220752,-0.701384,-2.51225,0.214014,-0.322419,-2.81709,0.351155,-0.802201,-2.90541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,1073.8,1.37404,0.560734,1.54363,1.89502,0.688266,0.248965,1.76331,0.447852,1.09847,2.02647,0.316699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,1737.51,-0.633456,-1.7956,0.893032,-0.577873,-1.77321,0.417466,-0.280728,-1.58459,0.423336,-1.18839,-1.51372,0.268851,-1.01645,-1.44442,0.388246,-1.03169,-2.28288,0.13704,-0.759344,-1.15088,0.845689,-0.367131,-1.18826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,1501.77,0.263811,2.11553,1.53333,0.297387,2.18268,0.292946,0.71871,1.86059,0.59533,1.29773,2.53213,0.391374,0.745543,1.68514,1.41258,-0.217519,2.70527,0.402064,-0.0940559,2.74212,0.497687,0.376355,2.60437,1.1108,0.0836237,2.12556,0.588205,0.146356,2.40936,0.204968,-0.244769,2.05638,1.14,0.435196,2.38098,0.260578,0.760648,2.55393,0.987297,0.577571,1.43149,0.350611,-0.235802,2.47589,0.460646,0.751745,1.86263,0.287033,-0.0861085,1.75577,1.06074,0.125172,1.87847,0.665256,-0.304245,2.57233,0.178446,-0.192943,1.99864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,1173.64,-0.346302,-2.03315,0.998133,-0.978541,-1.62029,0.258677,-1.14755,-1.91223,0.281577,-0.889972,-1.24416,0.496741,-1.12545,-1.83523,0.401868,0.267963,-1.69005,0.446865,-0.121419,-1.73225,0.461556,-0.5877,-2.62678,0.422493,-0.393703,-2.25942,0.223024,0.273995,-2.21373,0.395183,-0.758705,-2.63096,0.18363,0.207346,-1.69751,0.139108,-0.274834,-1.59765,0.883384,-0.583707,-2.476,0.556106,-0.413973,-2.56663,0.107774,0.0915238,-1.54485,0.350064,-0.583619,-1.44721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,1491.04,-0.443048,-1.01367,0.933851,-1.1399,-1.52241,0.357076,-1.73483,-1.49731,0.725109,-0.90279,-0.42421,1.68877,-0.5798,-0.496095,1.51281,-0.388067,-0.54406,0.472878,-0.351411,-0.304905,0.246471,-0.745285,-1.03682,1.00711,-1.24413,-1.14848,0.22011,-0.650897,-1.68831,0.248016,0.134879,-1.46089,0.633806,-0.616845,-1.7863,0.206618,-0.282843,-1.78668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,94.0304,-1.10307,1.3724,220.732,-1.10334,1.37474,9.30567,-1.0632,1.37435,3.23907,-1.07378,1.22485,0.769321,-0.478507,1.01222,0.315301,-0.812997,0.840376,118.216,-1.10104,1.37989,229.883,-1.10305,1.37601,32.4563,-1.11333,1.39705,19.9307,-1.0957,1.36843,36.6756,-1.08989,1.3659,23.9711,-1.09875,1.35498,0.341429,-0.647242,1.1338,5.67447,-0.993995,1.4339,2.6282,-0.973955,1.29334,235.014,-1.10211,1.37642,40.348,-1.09922,1.37756,406.624,-1.10175,1.37628,45.372,-1.1026,1.37679,6.77479,-1.11774,1.3748,14.381,-1.10487,1.3702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,1760.32,-0.281573,2.08508,0.854282,-0.283917,1.81849,1.51405,-0.604871,2.76398,0.900945,-0.730851,2.68466,0.570359,-0.0509083,2.11578,0.326506,-1.02722,2.37293,0.14814,0.195904,2.71314,0.211398,-0.425569,1.86385,0.20335,0.0665588,2.28738,0.169937,-0.840964,2.18099,0.179838,-0.264423,1.72278,0.106106,0.0664889,1.42462,0.273772,0.301126,2.36604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,1288.86,1.16431,1.52162,0.421245,0.929057,1.085,0.64351,0.465293,1.51331,1.02338,0.997974,1.18527,0.574466,1.72934,2.04802,0.45583,1.40658,0.994482,0.74692,1.79052,1.93262,0.141757,1.54579,1.22147,0.128819,1.93015,1.66502,0.157471,0.828729,2.10266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,346.562,0.616907,-0.368116,7.31589,0.598199,-0.257021,4.43394,0.679188,-0.278898,0.512625,0.445968,0.21507,0.602979,-0.0204115,-0.775107,81.009,0.616008,-0.372975,257.771,0.614016,-0.368575,17.673,0.612674,-0.330934,18.9011,0.630049,-0.380116,29.5887,0.599653,-0.363372,18.4303,0.629731,-0.375212,0.299621,-0.224107,-0.541478,0.34599,1.09095,-0.0899303,0.654182,0.689114,-0.506408,1.4008,0.684698,-0.365356,37.1834,0.616305,-0.366504,119.783,0.618324,-0.366611,45.1951,0.601655,-0.363128,2.2907,0.603352,-0.376285,0.560637,0.641517,0.203344,0.31807,0.851101,-0.455657,3.71966,0.606011,-0.422681,3.37578,0.638914,-0.403491,10.469,0.597001,-0.340061,0.487825,0.656638,-0.343214,0.152498,0.822135,0.264002,0,0,0,0,0,0,0,0,0,0,0,0,
15,1042.13,-0.96223,0.729828,0.8883,-0.992866,1.18112,0.829598,-0.98607,1.31879,2.10744,-0.401242,1.25143,1.97352,-0.191228,0.839407,0.883651,-0.823178,0.94377,1.71371,-0.717121,0.915968,0.612627,-0.72334,1.04738,0.291646,-0.842533,0.414848,0.336389,-0.763272,0.452597,0.20247,-0.85159,1.49896,0.232436,-0.796519,1.49178,0.10665,-1.41207,0.896543,0.185661,-0.788993,0.297747,0.191591,-1.109,1.16779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,1222.6,-0.287914,2.7945,0.1729,0.0864086,3.03784,0.120574,-0.263786,2.10894,0.293303,0.0320392,-2.78646,0.108985,0.256525,2.75947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
