,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
31,6.0,1276.84,-0.901753,0.0,0.4302,-1.21328,-0.50114,0.342542,-1.56134,-0.43369,1.33702,-0.88479,0.40478,1.54789,-1.23329,-0.36349,0.556315,-0.99641,0.03108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,7.0,1301.73,-0.864452,0.0,1.14666,-0.73716,0.23025,0.209427,-0.996509,-0.34339,3.0027,-0.154032,0.19435,0.690891,-0.634602,-0.65996,1.21395,-0.806629,0.2223,0.888853,-0.625323,0.13782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1.0,1260.07,-0.881568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,12.0,476.685,1.04411,0.0,29.4074,0.950572,-0.00214,152.533,1.08462,0.01281,49.8961,1.2425,-0.18543,24.9744,1.09121,0.02575,96.7428,1.08553,0.00814,56.7124,1.09911,0.01213,179.708,1.08707,0.00524,11.8665,1.05462,0.02775,0.805802,0.484798,-0.32295,1.54276,0.429643,0.39854,0.511841,0.651697,-0.64559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,4.0,1737.51,-0.633456,0.0,1.19185,-0.0324012,-0.32998,0.538776,-1.20463,0.2472,1.49439,-1.38542,0.12201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,8.0,1501.77,0.263811,0.0,0.359689,0.246804,0.40786,3.9589,-0.00759817,-0.17843,1.36219,0.370553,0.14822,1.75878,-0.153265,0.67743,0.63471,0.932164,-0.14424,1.95177,0.458146,-0.15709,2.22021,0.264259,0.60531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,4.0,1173.64,-0.346302,0.0,1.45149,0.0873792,-0.63101,1.56421,-0.724338,-0.70009,1.2971,-0.011729,-0.24952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,5.0,1491.04,-0.443048,0.0,0.581972,-1.0761,0.24582,2.4585,-1.15882,-0.1116,3.28512,-0.723703,0.30274,0.468758,0.0636536,-0.27747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,8.0,351.033,-1.10213,-0.00309,19.4444,-1.04966,-0.06204,4.8252,-1.16674,0.03289,725.361,-1.10243,0.0,167.343,-1.10818,-0.00012,0.875758,-0.476809,-0.48298,247.42,-1.10017,0.00226,29.9533,-1.06733,-0.00326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,3.0,1760.32,-0.281573,0.0,3.26617,-0.160983,0.52932,2.07341,-0.505669,-0.10578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
